orderId^broker_execution_id^broker_order_id^username^account^clearing_house_account^contract_type^symbol^symbol_description^side^side_type^side_type_override^open_close^open_close_override^is_etb_override^exchange_name^order_state^order_quantity^fill_quantity^order_price^fill_price^mc_execution_timestamp^execution_type^liquidity_provide_take^market_connector_name^memo^underlying_symbol^option_type^symbol_strike^mc_sent_order_number^parent_order_id^display_size
20200228NSDQC137^^^schaerbny^105162^7VST1209^EQUITY^SPY^SPDR S&P 500 ETF Trust^BUY^L^F^O^F^F^INET^OR^5000^0^287.490000^.000000^02/28/2020 08:27:55:020^LIMIT^0^NSDQC^^^^^137^^
20200228OPTA81456^3940666853849757^3940666854188524^schaerbny^105162^7VST1209^EQUITYOPTION^SPCE  220121C00022000^SPCE Jan-22 22.0000 Call^SELLSH^S^F^O^F^F^PSE^O^40^0^10.600000^.000000^02/28/2020 09:25:27:733^LIMIT^0^OPTA^^SPCE^C^22.0000000000^81456^20200228STRATB2845^
20200228OPTA81456^3940666853849758^3940666854188524^schaerbny^105162^7VST1209^EQUITYOPTION^SPCE  220121C00022000^SPCE Jan-22 22.0000 Call^SELLSH^S^F^O^F^F^PSE^X^40^0^10.600000^.000000^02/28/2020 09:25:27:733^LIMIT^0^OPTA^^SPCE^C^22.0000000000^81456^20200228STRATB2845^
20200228STRATB2855^^^schaerbny^105162^7VST1209^STRATEGY^SPCE  220121C00020000^SPCE Jan-22 20.0000 Call^BUY^L^F^O^F^F^RSKY^OR^17^0^11.000000^.000000^02/28/2020 09:25:38:557^LIMIT^0^STRATB^^SPCE^C^20.0000000000^2855^^
20200228STRATB2855^^^schaerbny^105162^7VST1209^STRATEGY^SPCE  220121C00020000^SPCE Jan-22 20.0000 Call^BUY^L^F^O^F^F^RSKY^OS^17^0^11.000000^.000000^02/28/2020 09:25:38:557^LIMIT^0^STRATB^^SPCE^C^20.0000000000^2855^^
20200228STRATB2855^^^schaerbny^105162^7VST1209^STRATEGY^SPCE  220121C00020000^SPCE Jan-22 20.0000 Call^BUY^L^F^O^F^F^RSKY^O^17^0^11.000000^.000000^02/28/2020 09:25:38:557^LIMIT^0^STRATB^^SPCE^C^20.0000000000^2855^^
20200228STRATB2855^P142-255613^20200228OPTA82084^schaerbny^105162^7VST1209^STRATEGY^SPCE  220121C00020000^SPCE Jan-22 20.0000 Call^BUY^L^F^O^F^F^RSKY^F^17^17^11.000000^11.000000^02/28/2020 09:25:38:567^LIMIT^0^STRATB^^SPCE^C^20.0000000000^2855^^
20200228OPTA82083^^^schaerbny^105162^7VST1209^EQUITYOPTION^SPCE  220121C00020000^SPCE Jan-22 20.0000 Call^BUY^L^F^O^F^F^BOX^OR^17^0^11.000000^.000000^02/28/2020 09:25:38:557^LIMIT^0^OPTA^^SPCE^C^20.0000000000^82083^20200228STRATB2855^
20200228OPTA82083^^^schaerbny^105162^7VST1209^EQUITYOPTION^SPCE  220121C00020000^SPCE Jan-22 20.0000 Call^BUY^L^F^O^F^F^BOX^OS^17^0^11.000000^.000000^02/28/2020 09:25:38:557^LIMIT^0^OPTA^^SPCE^C^20.0000000000^82083^20200228STRATB2855^
20200228OPTA82083^262200228^2002282AFD27Z^schaerbny^105162^7VST1209^EQUITYOPTION^SPCE  220121C00020000^SPCE Jan-22 20.0000 Call^BUY^L^F^O^F^F^BOX^O^17^0^11.000000^.000000^02/28/2020 09:25:38:560^LIMIT^0^OPTA^^SPCE^C^20.0000000000^82083^20200228STRATB2855^
20200228OPTA82083^263200228^2002282AFD27Z^schaerbny^105162^7VST1209^EQUITYOPTION^SPCE  220121C00020000^SPCE Jan-22 20.0000 Call^BUY^L^F^O^F^F^BOX^X^17^0^11.000000^.000000^02/28/2020 09:25:38:567^LIMIT^0^OPTA^^SPCE^C^20.0000000000^82083^20200228STRATB2855^
20200228OPTA82084^^^schaerbny^105162^7VST1209^EQUITYOPTION^SPCE  220121C00020000^SPCE Jan-22 20.0000 Call^BUY^L^F^O^F^F^BATS^OR^17^0^11.000000^.000000^02/28/2020 09:25:38:567^LIMIT^0^OPTA^^SPCE^C^20.0000000000^82084^20200228STRATB2855^
20200228OPTA82084^^^schaerbny^105162^7VST1209^EQUITYOPTION^SPCE  220121C00020000^SPCE Jan-22 20.0000 Call^BUY^L^F^O^F^F^BATS^OS^17^0^11.000000^.000000^02/28/2020 09:25:38:567^LIMIT^0^OPTA^^SPCE^C^20.0000000000^82084^20200228STRATB2855^
20200228OPTA82084^SO02068EBA^O67XIQURH44Y^schaerbny^105162^7VST1209^EQUITYOPTION^SPCE  220121C00020000^SPCE Jan-22 20.0000 Call^BUY^L^F^O^F^F^BATS^O^17^0^11.000000^.000000^02/28/2020 09:25:38:567^LIMIT^0^OPTA^^SPCE^C^20.0000000000^82084^20200228STRATB2855^
20200228OPTA82084^0O9W002O8^O67XIQURH44Y^schaerbny^105162^7VST1209^EQUITYOPTION^SPCE  220121C00020000^SPCE Jan-22 20.0000 Call^BUY^L^F^O^F^F^BATS^F^17^17^11.000000^11.000000^02/28/2020 09:25:38:567^LIMIT^0^OPTA^^SPCE^C^20.0000000000^82084^20200228STRATB2855^
20200228OPTA84831^^^schaerbny^105162^7VST1209^EQUITYOPTION^SPCE  220121C00022000^SPCE Jan-22 22.0000 Call^SELLSH^S^F^O^F^F^NSDQ^OR^5^0^10.700000^.000000^02/28/2020 09:26:22:377^LIMIT^0^OPTA^^SPCE^C^22.0000000000^84831^^
20200228OPTA84831^^^schaerbny^105162^7VST1209^EQUITYOPTION^SPCE  220121C00022000^SPCE Jan-22 22.0000 Call^SELLSH^S^F^O^F^F^NSDQ^OS^5^0^10.700000^.000000^02/28/2020 09:26:22:377^LIMIT^0^OPTA^^SPCE^C^22.0000000000^84831^^
20200228OPTA84831^ACK-52916^228200009017537^schaerbny^105162^7VST1209^EQUITYOPTION^SPCE  220121C00022000^SPCE Jan-22 22.0000 Call^SELLSH^S^F^O^F^F^NSDQ^O^5^0^10.700000^.000000^02/28/2020 09:26:22:377^LIMIT^0^OPTA^^SPCE^C^22.0000000000^84831^^
20200228OPTA84831^5552922^228200009017537^schaerbny^105162^7VST1209^EQUITYOPTION^SPCE  220121C00022000^SPCE Jan-22 22.0000 Call^SELLSH^S^F^O^F^F^NSDQ^F^5^5^10.700000^10.700000^02/28/2020 09:26:43:943^LIMIT^1^OPTA^^SPCE^C^22.0000000000^84831^^
20200228ARCAC507^^^schaerbny^105162^7VST1209^EQUITY^SPCE^Virgin Galactic Holdings Inc^BUY^L^F^O^F^F^ARCA^OR^300^0^.000000^.000000^02/28/2020 09:26:54:893^MARKET^0^ARCAC^^^^^507^^
20200228ARCAC507^^^schaerbny^105162^7VST1209^EQUITY^SPCE^Virgin Galactic Holdings Inc^BUY^L^F^O^F^F^ARCA^OS^300^0^.000000^.000000^02/28/2020 09:26:54:893^MARKET^0^ARCAC^^^^^507^^
20200228ARCAC507^5743-1^5743-1^schaerbny^105162^7VST1209^EQUITY^SPCE^Virgin Galactic Holdings Inc^BUY^L^F^O^F^F^ARCA^O^300^0^.000000^.000000^02/28/2020 09:26:54:893^MARKET^0^ARCAC^^^^^507^^
20200228ARCAC507^5743-2^5743-1^schaerbny^105162^7VST1209^EQUITY^SPCE^Virgin Galactic Holdings Inc^BUY^L^F^O^F^F^ARCA^PF^300^100^.000000^23.930000^02/28/2020 09:26:54:893^MARKET^0^ARCAC^^^^^507^^
20200228ARCAC507^5743-3^5743-1^schaerbny^105162^7VST1209^EQUITY^SPCE^Virgin Galactic Holdings Inc^BUY^L^F^O^F^F^ARCA^PF^300^100^.000000^23.930000^02/28/2020 09:26:54:893^MARKET^0^ARCAC^^^^^507^^
20200228ARCAC507^5743-4^5743-1^schaerbny^105162^7VST1209^EQUITY^SPCE^Virgin Galactic Holdings Inc^BUY^L^F^O^F^F^ARCA^F^300^100^.000000^23.950000^02/28/2020 09:26:54:893^MARKET^0^ARCAC^^^^^507^^
20200228STRATB2942^^^schaerbny^105162^7VST1209^STRATEGY^TSLA  200306C00990000^TSLA Mar-20 990.0000 Call^SELL^L^F^O^F^F^RSKY^OR^14^0^.400000^.000000^02/28/2020 09:27:44:510^LIMIT^0^STRATB^^TSLA^C^990.0000000000^2942^^
20200228STRATB2942^^^schaerbny^105162^7VST1209^STRATEGY^TSLA  200306C00990000^TSLA Mar-20 990.0000 Call^SELL^L^F^O^F^F^RSKY^OS^14^0^.400000^.000000^02/28/2020 09:27:44:510^LIMIT^0^STRATB^^TSLA^C^990.0000000000^2942^^
20200228STRATB2942^^^schaerbny^105162^7VST1209^STRATEGY^TSLA  200306C00990000^TSLA Mar-20 990.0000 Call^SELL^L^F^O^F^F^RSKY^O^14^0^.400000^.000000^02/28/2020 09:27:44:510^LIMIT^0^STRATB^^TSLA^C^990.0000000000^2942^^
20200228STRATB2942^P142-274432^20200228OPTA88307^schaerbny^105162^7VST1209^STRATEGY^TSLA  200306C00990000^TSLA Mar-20 990.0000 Call^SELL^L^F^O^F^F^RSKY^PF^14^5^.400000^.400000^02/28/2020 09:27:44:510^LIMIT^0^STRATB^^TSLA^C^990.0000000000^2942^^
20200228STRATB2942^P142-274435^20200228OPTA88308^schaerbny^105162^7VST1209^STRATEGY^TSLA  200306C00990000^TSLA Mar-20 990.0000 Call^SELL^L^F^O^F^F^RSKY^F^14^9^.400000^.400000^02/28/2020 09:27:44:513^LIMIT^0^STRATB^^TSLA^C^990.0000000000^2942^^
20200228OPTA88307^^^schaerbny^105162^7VST1209^EQUITYOPTION^TSLA  200306C00990000^TSLA Mar-20 990.0000 Call^SELLSH^S^F^O^F^F^CBOE^OR^5^0^.400000^.000000^02/28/2020 09:27:44:510^LIMIT^0^OPTA^^TSLA^C^990.0000000000^88307^20200228STRATB2942^
20200228OPTA88307^^^schaerbny^105162^7VST1209^EQUITYOPTION^TSLA  200306C00990000^TSLA Mar-20 990.0000 Call^SELLSH^S^F^O^F^F^CBOE^OS^5^0^.400000^.000000^02/28/2020 09:27:44:510^LIMIT^0^OPTA^^TSLA^C^990.0000000000^88307^20200228STRATB2942^
20200228OPTA88307^SN04D551D5^N67XJMGLJL9P^schaerbny^105162^7VST1209^EQUITYOPTION^TSLA  200306C00990000^TSLA Mar-20 990.0000 Call^SELLSH^S^F^O^F^F^CBOE^O^5^0^.400000^.000000^02/28/2020 09:27:44:510^LIMIT^0^OPTA^^TSLA^C^990.0000000000^88307^20200228STRATB2942^
20200228OPTA88307^0N1L009LW^N67XJMGLJL9P^schaerbny^105162^7VST1209^EQUITYOPTION^TSLA  200306C00990000^TSLA Mar-20 990.0000 Call^SELLSH^S^F^O^F^F^CBOE^F^5^5^.400000^.400000^02/28/2020 09:27:44:510^LIMIT^0^OPTA^^TSLA^C^990.0000000000^88307^20200228STRATB2942^
20200228OPTA88308^^^schaerbny^105162^7VST1209^EQUITYOPTION^TSLA  200306C00990000^TSLA Mar-20 990.0000 Call^SELLSH^S^F^O^F^F^ISE^OR^9^0^.400000^.000000^02/28/2020 09:27:44:510^LIMIT^0^OPTA^^TSLA^C^990.0000000000^88308^20200228STRATB2942^
20200228OPTA88308^^^schaerbny^105162^7VST1209^EQUITYOPTION^TSLA  200306C00990000^TSLA Mar-20 990.0000 Call^SELLSH^S^F^O^F^F^ISE^OS^9^0^.400000^.000000^02/28/2020 09:27:44:510^LIMIT^0^OPTA^^TSLA^C^990.0000000000^88308^20200228STRATB2942^
20200228OPTA88308^ACK-1704476^228200000830784^schaerbny^105162^7VST1209^EQUITYOPTION^TSLA  200306C00990000^TSLA Mar-20 990.0000 Call^SELLSH^S^F^O^F^F^ISE^O^9^0^.400000^.000000^02/28/2020 09:27:44:513^LIMIT^0^OPTA^^TSLA^C^990.0000000000^88308^20200228STRATB2942^
20200228OPTA88308^1589235^228200000830784^schaerbny^105162^7VST1209^EQUITYOPTION^TSLA  200306C00990000^TSLA Mar-20 990.0000 Call^SELLSH^S^F^O^F^F^ISE^F^9^9^.400000^.400000^02/28/2020 09:27:44:513^LIMIT^0^OPTA^^TSLA^C^990.0000000000^88308^20200228STRATB2942^
20200228OPTA88306^^^schaerbny^105162^7VST1209^EQUITYOPTION^TSLA  200306C00990000^TSLA Mar-20 990.0000 Call^SELLSH^S^F^O^F^F^BOX^OR^14^0^.400000^.000000^02/28/2020 09:27:44:510^LIMIT^0^OPTA^^TSLA^C^990.0000000000^88306^20200228STRATB2942^
20200228OPTA88306^^^schaerbny^105162^7VST1209^EQUITYOPTION^TSLA  200306C00990000^TSLA Mar-20 990.0000 Call^SELLSH^S^F^O^F^F^BOX^OS^14^0^.400000^.000000^02/28/2020 09:27:44:510^LIMIT^0^OPTA^^TSLA^C^990.0000000000^88306^20200228STRATB2942^
20200228OPTA88306^264200228^2002282ALMF2O^schaerbny^105162^7VST1209^EQUITYOPTION^TSLA  200306C00990000^TSLA Mar-20 990.0000 Call^SELLSH^S^F^O^F^F^BOX^O^14^0^.400000^.000000^02/28/2020 09:27:44:510^LIMIT^0^OPTA^^TSLA^C^990.0000000000^88306^20200228STRATB2942^
20200228OPTA88306^265200228^2002282ALMF2O^schaerbny^105162^7VST1209^EQUITYOPTION^TSLA  200306C00990000^TSLA Mar-20 990.0000 Call^SELLSH^S^F^O^F^F^BOX^X^14^0^.400000^.000000^02/28/2020 09:27:44:510^LIMIT^0^OPTA^^TSLA^C^990.0000000000^88306^20200228STRATB2942^
20200228STRATB2943^^^schaerbny^105162^7VST1209^STRATEGY^TSLA  200306C01000000^TSLA Mar-20 1000.0000 Call^BUY^L^F^O^F^F^RSKY^OR^12^0^.340000^.000000^02/28/2020 09:27:45:827^LIMIT^0^STRATB^^TSLA^C^1000.0000000000^2943^^
20200228STRATB2943^^^schaerbny^105162^7VST1209^STRATEGY^TSLA  200306C01000000^TSLA Mar-20 1000.0000 Call^BUY^L^F^O^F^F^RSKY^OS^12^0^.340000^.000000^02/28/2020 09:27:45:827^LIMIT^0^STRATB^^TSLA^C^1000.0000000000^2943^^
20200228STRATB2943^^^schaerbny^105162^7VST1209^STRATEGY^TSLA  200306C01000000^TSLA Mar-20 1000.0000 Call^BUY^L^F^O^F^F^RSKY^O^12^0^.340000^.000000^02/28/2020 09:27:45:827^LIMIT^0^STRATB^^TSLA^C^1000.0000000000^2943^^
20200228STRATB2943^P142-274583^20200228OPTA88357^schaerbny^105162^7VST1209^STRATEGY^TSLA  200306C01000000^TSLA Mar-20 1000.0000 Call^BUY^L^F^O^F^F^RSKY^PF^12^6^.340000^.340000^02/28/2020 09:27:45:927^LIMIT^0^STRATB^^TSLA^C^1000.0000000000^2943^^
20200228STRATB2943^P142-274584^20200228OPTA88357^schaerbny^105162^7VST1209^STRATEGY^TSLA  200306C01000000^TSLA Mar-20 1000.0000 Call^BUY^L^F^O^F^F^RSKY^F^12^6^.340000^.340000^02/28/2020 09:27:45:927^LIMIT^0^STRATB^^TSLA^C^1000.0000000000^2943^^
20200228OPTA88357^^^schaerbny^105162^7VST1209^EQUITYOPTION^TSLA  200306C01000000^TSLA Mar-20 1000.0000 Call^BUY^L^F^O^F^F^BOX^OR^12^0^.340000^.000000^02/28/2020 09:27:45:827^LIMIT^0^OPTA^^TSLA^C^1000.0000000000^88357^20200228STRATB2943^
20200228OPTA88357^^^schaerbny^105162^7VST1209^EQUITYOPTION^TSLA  200306C01000000^TSLA Mar-20 1000.0000 Call^BUY^L^F^O^F^F^BOX^OS^12^0^.340000^.000000^02/28/2020 09:27:45:827^LIMIT^0^OPTA^^TSLA^C^1000.0000000000^88357^20200228STRATB2943^
20200228OPTA88357^266200228^20022821A7SE2O^schaerbny^105162^7VST1209^EQUITYOPTION^TSLA  200306C01000000^TSLA Mar-20 1000.0000 Call^BUY^L^F^O^F^F^BOX^O^12^0^.340000^.000000^02/28/2020 09:27:45:827^LIMIT^0^OPTA^^TSLA^C^1000.0000000000^88357^20200228STRATB2943^
20200228OPTA88357^BA7SE2O00000010^20022821A7SE2O^schaerbny^105162^7VST1209^EQUITYOPTION^TSLA  200306C01000000^TSLA Mar-20 1000.0000 Call^BUY^L^F^O^F^F^BOX^PF^12^6^.340000^.340000^02/28/2020 09:27:45:927^LIMIT^0^OPTA^^TSLA^C^1000.0000000000^88357^20200228STRATB2943^
20200228OPTA88357^BA7SE2O00000011^20022821A7SE2O^schaerbny^105162^7VST1209^EQUITYOPTION^TSLA  200306C01000000^TSLA Mar-20 1000.0000 Call^BUY^L^F^O^F^F^BOX^F^12^6^.340000^.340000^02/28/2020 09:27:45:927^LIMIT^0^OPTA^^TSLA^C^1000.0000000000^88357^20200228STRATB2943^
20200228STRATB2945^^^schaerbny^105162^7VST1209^STRATEGY^TSLA  200306C00930000^TSLA Mar-20 930.0000 Call^BUY^L^F^O^F^F^RSKY^OR^2^0^.550000^.000000^02/28/2020 09:27:47:397^LIMIT^0^STRATB^^TSLA^C^930.0000000000^2945^^
20200228STRATB2945^^^schaerbny^105162^7VST1209^STRATEGY^TSLA  200306C00930000^TSLA Mar-20 930.0000 Call^BUY^L^F^O^F^F^RSKY^OS^2^0^.550000^.000000^02/28/2020 09:27:47:397^LIMIT^0^STRATB^^TSLA^C^930.0000000000^2945^^
20200228STRATB2945^^^schaerbny^105162^7VST1209^STRATEGY^TSLA  200306C00930000^TSLA Mar-20 930.0000 Call^BUY^L^F^O^F^F^RSKY^O^2^0^.550000^.000000^02/28/2020 09:27:47:397^LIMIT^0^STRATB^^TSLA^C^930.0000000000^2945^^
20200228STRATB2945^P142-274670^20200228OPTA88385^schaerbny^105162^7VST1209^STRATEGY^TSLA  200306C00930000^TSLA Mar-20 930.0000 Call^BUY^L^F^O^F^F^RSKY^F^2^2^.550000^.550000^02/28/2020 09:27:47:400^LIMIT^0^STRATB^^TSLA^C^930.0000000000^2945^^
20200228OPTA88384^^^schaerbny^105162^7VST1209^EQUITYOPTION^TSLA  200306C00930000^TSLA Mar-20 930.0000 Call^BUY^L^F^O^F^F^BOX^OR^2^0^.550000^.000000^02/28/2020 09:27:47:397^LIMIT^0^OPTA^^TSLA^C^930.0000000000^88384^20200228STRATB2945^
20200228OPTA88384^^^schaerbny^105162^7VST1209^EQUITYOPTION^TSLA  200306C00930000^TSLA Mar-20 930.0000 Call^BUY^L^F^O^F^F^BOX^OS^2^0^.550000^.000000^02/28/2020 09:27:47:397^LIMIT^0^OPTA^^TSLA^C^930.0000000000^88384^20200228STRATB2945^
20200228OPTA88384^268200228^2002284AP0F2O^schaerbny^105162^7VST1209^EQUITYOPTION^TSLA  200306C00930000^TSLA Mar-20 930.0000 Call^BUY^L^F^O^F^F^BOX^O^2^0^.550000^.000000^02/28/2020 09:27:47:397^LIMIT^0^OPTA^^TSLA^C^930.0000000000^88384^20200228STRATB2945^
20200228OPTA88384^269200228^2002284AP0F2O^schaerbny^105162^7VST1209^EQUITYOPTION^TSLA  200306C00930000^TSLA Mar-20 930.0000 Call^BUY^L^F^O^F^F^BOX^X^2^0^.550000^.000000^02/28/2020 09:27:47:400^LIMIT^0^OPTA^^TSLA^C^930.0000000000^88384^20200228STRATB2945^
20200228OPTA88385^^^schaerbny^105162^7VST1209^EQUITYOPTION^TSLA  200306C00930000^TSLA Mar-20 930.0000 Call^BUY^L^F^O^F^F^ISE^OR^2^0^.550000^.000000^02/28/2020 09:27:47:400^LIMIT^0^OPTA^^TSLA^C^930.0000000000^88385^20200228STRATB2945^
20200228OPTA88385^^^schaerbny^105162^7VST1209^EQUITYOPTION^TSLA  200306C00930000^TSLA Mar-20 930.0000 Call^BUY^L^F^O^F^F^ISE^OS^2^0^.550000^.000000^02/28/2020 09:27:47:400^LIMIT^0^OPTA^^TSLA^C^930.0000000000^88385^20200228STRATB2945^
20200228OPTA88385^ACK-1704570^228200000831299^schaerbny^105162^7VST1209^EQUITYOPTION^TSLA  200306C00930000^TSLA Mar-20 930.0000 Call^BUY^L^F^O^F^F^ISE^O^2^0^.550000^.000000^02/28/2020 09:27:47:400^LIMIT^0^OPTA^^TSLA^C^930.0000000000^88385^20200228STRATB2945^
20200228OPTA88385^1589447^228200000831299^schaerbny^105162^7VST1209^EQUITYOPTION^TSLA  200306C00930000^TSLA Mar-20 930.0000 Call^BUY^L^F^O^F^F^ISE^F^2^2^.550000^.550000^02/28/2020 09:27:47:400^LIMIT^0^OPTA^^TSLA^C^930.0000000000^88385^20200228STRATB2945^
20200228STRATB2963^^^schaerbny^105162^7VST1209^STRATEGY^AMZN  200228C02095000^AMZN Feb-20 2095.0000 Call^SELL^L^F^O^F^F^RSKY^OR^3^0^.150000^.000000^02/28/2020 09:29:06:960^LIMIT^0^STRATB^^AMZN^C^2095.0000000000^2963^^
20200228STRATB2963^^^schaerbny^105162^7VST1209^STRATEGY^AMZN  200228C02095000^AMZN Feb-20 2095.0000 Call^SELL^L^F^O^F^F^RSKY^OS^3^0^.150000^.000000^02/28/2020 09:29:06:960^LIMIT^0^STRATB^^AMZN^C^2095.0000000000^2963^^
20200228STRATB2963^^^schaerbny^105162^7VST1209^STRATEGY^AMZN  200228C02095000^AMZN Feb-20 2095.0000 Call^SELL^L^F^O^F^F^RSKY^O^3^0^.150000^.000000^02/28/2020 09:29:06:960^LIMIT^0^STRATB^^AMZN^C^2095.0000000000^2963^^
20200228STRATB2963^P142-283818^20200228OPTA91424^schaerbny^105162^7VST1209^STRATEGY^AMZN  200228C02095000^AMZN Feb-20 2095.0000 Call^SELL^L^F^O^F^F^RSKY^F^3^3^.150000^.150000^02/28/2020 09:29:06:963^LIMIT^0^STRATB^^AMZN^C^2095.0000000000^2963^^
20200228OPTA91423^^^schaerbny^105162^7VST1209^EQUITYOPTION^AMZN  200228C02095000^AMZN Feb-20 2095.0000 Call^SELLSH^S^F^O^F^F^BOX^OR^3^0^.150000^.000000^02/28/2020 09:29:06:960^LIMIT^0^OPTA^^AMZN^C^2095.0000000000^91423^20200228STRATB2963^
20200228OPTA91423^^^schaerbny^105162^7VST1209^EQUITYOPTION^AMZN  200228C02095000^AMZN Feb-20 2095.0000 Call^SELLSH^S^F^O^F^F^BOX^OS^3^0^.150000^.000000^02/28/2020 09:29:06:960^LIMIT^0^OPTA^^AMZN^C^2095.0000000000^91423^20200228STRATB2963^
20200228OPTA91423^272200228^2002285ASMXA7^schaerbny^105162^7VST1209^EQUITYOPTION^AMZN  200228C02095000^AMZN Feb-20 2095.0000 Call^SELLSH^S^F^O^F^F^BOX^O^3^0^.150000^.000000^02/28/2020 09:29:06:960^LIMIT^0^OPTA^^AMZN^C^2095.0000000000^91423^20200228STRATB2963^
20200228OPTA91423^273200228^2002285ASMXA7^schaerbny^105162^7VST1209^EQUITYOPTION^AMZN  200228C02095000^AMZN Feb-20 2095.0000 Call^SELLSH^S^F^O^F^F^BOX^X^3^0^.150000^.000000^02/28/2020 09:29:06:960^LIMIT^0^OPTA^^AMZN^C^2095.0000000000^91423^20200228STRATB2963^
20200228OPTA91424^^^schaerbny^105162^7VST1209^EQUITYOPTION^AMZN  200228C02095000^AMZN Feb-20 2095.0000 Call^SELLSH^S^F^O^F^F^NSDQ^OR^3^0^.150000^.000000^02/28/2020 09:29:06:960^LIMIT^0^OPTA^^AMZN^C^2095.0000000000^91424^20200228STRATB2963^
20200228OPTA91424^^^schaerbny^105162^7VST1209^EQUITYOPTION^AMZN  200228C02095000^AMZN Feb-20 2095.0000 Call^SELLSH^S^F^O^F^F^NSDQ^OS^3^0^.150000^.000000^02/28/2020 09:29:06:960^LIMIT^0^OPTA^^AMZN^C^2095.0000000000^91424^20200228STRATB2963^
20200228OPTA91424^ACK-53760^228200009288030^schaerbny^105162^7VST1209^EQUITYOPTION^AMZN  200228C02095000^AMZN Feb-20 2095.0000 Call^SELLSH^S^F^O^F^F^NSDQ^O^3^0^.150000^.000000^02/28/2020 09:29:06:960^LIMIT^0^OPTA^^AMZN^C^2095.0000000000^91424^20200228STRATB2963^
20200228OPTA91424^5511632^228200009288030^schaerbny^105162^7VST1209^EQUITYOPTION^AMZN  200228C02095000^AMZN Feb-20 2095.0000 Call^SELLSH^S^F^O^F^F^NSDQ^F^3^3^.150000^.150000^02/28/2020 09:29:06:960^LIMIT^0^OPTA^^AMZN^C^2095.0000000000^91424^20200228STRATB2963^
20200228STRATB2985^^^schaerbny^105162^7VST1209^STRATEGY^EW    200228C00242500^EW Feb-20 242.5000 Call^SELL^L^F^O^F^F^RSKY^OR^8^0^.100000^.000000^02/28/2020 09:30:46:997^LIMIT^0^STRATB^^EW^C^242.5000000000^2985^^
20200228STRATB2985^^^schaerbny^105162^7VST1209^STRATEGY^EW    200228C00242500^EW Feb-20 242.5000 Call^SELL^L^F^O^F^F^RSKY^OS^8^0^.100000^.000000^02/28/2020 09:30:46:997^LIMIT^0^STRATB^^EW^C^242.5000000000^2985^^
20200228STRATB2985^^^schaerbny^105162^7VST1209^STRATEGY^EW    200228C00242500^EW Feb-20 242.5000 Call^SELL^L^F^O^F^F^RSKY^O^8^0^.100000^.000000^02/28/2020 09:30:46:997^LIMIT^0^STRATB^^EW^C^242.5000000000^2985^^
20200228STRATB2985^P142-300016^20200228OPTA96753^schaerbny^105162^7VST1209^STRATEGY^EW    200228C00242500^EW Feb-20 242.5000 Call^SELL^L^F^O^F^F^RSKY^F^8^8^.100000^.100000^02/28/2020 09:30:47:000^LIMIT^0^STRATB^^EW^C^242.5000000000^2985^^
20200228OPTA96752^^^schaerbny^105162^7VST1209^EQUITYOPTION^EW    200228C00242500^EW Feb-20 242.5000 Call^SELLSH^S^F^O^F^F^BOX^OR^8^0^.100000^.000000^02/28/2020 09:30:46:997^LIMIT^0^OPTA^^EW^C^242.5000000000^96752^20200228STRATB2985^
20200228OPTA96752^^^schaerbny^105162^7VST1209^EQUITYOPTION^EW    200228C00242500^EW Feb-20 242.5000 Call^SELLSH^S^F^O^F^F^BOX^OS^8^0^.100000^.000000^02/28/2020 09:30:46:997^LIMIT^0^OPTA^^EW^C^242.5000000000^96752^20200228STRATB2985^
20200228OPTA96752^278200228^2002281AHOEWZ^schaerbny^105162^7VST1209^EQUITYOPTION^EW    200228C00242500^EW Feb-20 242.5000 Call^SELLSH^S^F^O^F^F^BOX^O^8^0^.100000^.000000^02/28/2020 09:30:46:997^LIMIT^0^OPTA^^EW^C^242.5000000000^96752^20200228STRATB2985^
20200228OPTA96752^279200228^2002281AHOEWZ^schaerbny^105162^7VST1209^EQUITYOPTION^EW    200228C00242500^EW Feb-20 242.5000 Call^SELLSH^S^F^O^F^F^BOX^X^8^0^.100000^.000000^02/28/2020 09:30:46:997^LIMIT^0^OPTA^^EW^C^242.5000000000^96752^20200228STRATB2985^
20200228OPTA96753^^^schaerbny^105162^7VST1209^EQUITYOPTION^EW    200228C00242500^EW Feb-20 242.5000 Call^SELLSH^S^F^O^F^F^PSE^OR^8^0^.100000^.000000^02/28/2020 09:30:46:997^LIMIT^0^OPTA^^EW^C^242.5000000000^96753^20200228STRATB2985^
20200228OPTA96753^^^schaerbny^105162^7VST1209^EQUITYOPTION^EW    200228C00242500^EW Feb-20 242.5000 Call^SELLSH^S^F^O^F^F^PSE^OS^8^0^.100000^.000000^02/28/2020 09:30:46:997^LIMIT^0^OPTA^^EW^C^242.5000000000^96753^20200228STRATB2985^
20200228OPTA96753^1970342016867590^1970342017249605^schaerbny^105162^7VST1209^EQUITYOPTION^EW    200228C00242500^EW Feb-20 242.5000 Call^SELLSH^S^F^O^F^F^PSE^O^8^0^.100000^.000000^02/28/2020 09:30:47:000^LIMIT^0^OPTA^^EW^C^242.5000000000^96753^20200228STRATB2985^
